X,Y,objectid,id,capacitat,residu,nom_barri,adress,streetview,globalid
418624.4619,4574702.1926,119,1235,2400,Vidre,Barri de Sales,"Carrer de Rafael Casanova  , 83","http://maps.google.com/maps?layer=c&cbll=41.319860,2.027758&cbp=12,242.85,,0,-2",{66497FDE-EAA8-475B-8E4A-E08DE092FF11}
418622.844,4574700.6291,120,1236,3200,Envasos,Barri de Sales,"Carrer de Rafael Casanova  , 83","http://maps.google.com/maps?layer=c&cbll=41.319860,2.027758&cbp=12,242.85,,0,-2",{D1B498B4-CC65-45D2-9E34-33A5568BD73F}
418628.7061,4574706.3703,121,1237,1800,Orgànic,Barri de Sales,"Carrer de Rafael Casanova  , 83","http://maps.google.com/maps?layer=c&cbll=41.319860,2.027758&cbp=12,242.85,,0,-2",{DFE42796-3136-471F-B9EE-CEBF94838A3B}
418636.0661,4574788.6603,122,1238,3200,Cartró,Barri de Sales,"Carrer del Torrent Fondo, 6","http://maps.google.com/maps?layer=c&cbll=41.320129,2.027547&cbp=12,242.85,,0,-2",{950C2179-B7A9-496E-AFBC-385A81F23901}
418632.955,4574791.9048,123,1239,3200,Rebuig,Barri de Sales,"Carrer del Torrent Fondo, 6","http://maps.google.com/maps?layer=c&cbll=41.320129,2.027547&cbp=12,242.85,,0,-2",{76118DFC-E6DF-49B7-9F9E-8C9C0ADC1E03}
418637.6403,4574787.0527,124,1240,2400,Vidre,Barri de Sales,"Carrer del Torrent Fondo, 6","http://maps.google.com/maps?layer=c&cbll=41.320129,2.027547&cbp=12,242.85,,0,-2",{F2735EC4-A266-4DC3-9F3E-AD6FF977A413}
418638.6727,4574785.9547,125,1241,1800,Orgànic,Barri de Sales,"Carrer del Torrent Fondo, 6","http://maps.google.com/maps?layer=c&cbll=41.320129,2.027547&cbp=12,242.85,,0,-2",{44D7F4B8-09CC-4212-8DDE-0BCD18E01319}
418634.5094,4574790.2849,126,1242,3200,Envasos,Barri de Sales,"Carrer del Torrent Fondo, 6","http://maps.google.com/maps?layer=c&cbll=41.320129,2.027547&cbp=12,242.85,,0,-2",{34691E3C-9F45-4CD3-B464-BD1B354E647E}
418501.3474,4574789.9416,127,1244,3500,Rebuig,La Torre-roja-Campreciós,"Carretera de Barcelona (C-245), 57","http://maps.google.com/maps?layer=c&cbll=41.320562,2.026132&cbp=12,242.85,,0,-2",{3010AD64-E79D-4631-9E73-9A9F206845C4}
418500.3955,4574789.0199,128,1245,1800,Orgànic,La Torre-roja-Campreciós,"Carretera de Barcelona (C-245), 57","http://maps.google.com/maps?layer=c&cbll=41.320562,2.026132&cbp=12,242.85,,0,-2",{865C3FA9-94FA-463F-BAC9-D9C51472972A}
418497.3602,4574786.0809,129,1246,3500,Cartró,La Torre-roja-Campreciós,"Carretera de Barcelona (C-245), 57","http://maps.google.com/maps?layer=c&cbll=41.320562,2.026132&cbp=12,242.85,,0,-2",{FEF1DC70-8EB4-443C-BEC4-6EC3E7F19322}
418533.8014,4574778.0147,130,1247,3200,Cartró,Barri de Sales,"Carretera de Barcelona (C-245), 74","http://maps.google.com/maps?layer=c&cbll=41.320298,2.026714&cbp=12,242.85,,0,-2",{1056A159-DD10-46DA-9DAC-3F4230177401}
418535.4086,4574779.5893,131,1248,3200,Rebuig,Barri de Sales,"Carretera de Barcelona (C-245), 74","http://maps.google.com/maps?layer=c&cbll=41.320298,2.026714&cbp=12,242.85,,0,-2",{EFF4B1ED-CE5E-470B-88DE-4DDD91498093}
418532.1941,4574776.44,132,1249,2400,Vidre,Barri de Sales,"Carretera de Barcelona (C-245), 74","http://maps.google.com/maps?layer=c&cbll=41.320298,2.026714&cbp=12,242.85,,0,-2",{EEDFFD80-F5B2-4D36-9A1A-870F61FD75F4}
418530.587,4574774.8655,133,1250,3200,Envasos,Barri de Sales,"Carretera de Barcelona (C-245), 74","http://maps.google.com/maps?layer=c&cbll=41.320298,2.026714&cbp=12,242.85,,0,-2",{FF1BBC27-4308-4066-BF9E-5526D5D0E407}
418538.2416,4574782.163,134,1252,1800,Orgànic,Barri de Sales,"Carretera de Barcelona (C-245), 74","http://maps.google.com/maps?layer=c&cbll=41.320298,2.026714&cbp=12,242.85,,0,-2",{E0A6A761-85C9-4F4F-85BD-9A77A055D711}
418545.6219,4574832.7978,135,1253,3500,Cartró,La Torre-roja-Campreciós,"Carretera de Barcelona (C-245), 63","http://maps.google.com/maps?layer=c&cbll=41.320982,2.026715&cbp=12,242.85,,0,-2",{8B3C054D-3FB8-4687-A972-1EA6930E7D69}
418548.6577,4574835.7363,136,1254,1800,Orgànic,La Torre-roja-Campreciós,"Carretera de Barcelona (C-245), 63","http://maps.google.com/maps?layer=c&cbll=41.320982,2.026715&cbp=12,242.85,,0,-2",{F9327F47-B7A1-4D8F-A60E-1BA5FCD81BF3}
418549.6098,4574836.6578,137,1255,3500,Rebuig,La Torre-roja-Campreciós,"Carretera de Barcelona (C-245), 63","http://maps.google.com/maps?layer=c&cbll=41.320982,2.026715&cbp=12,242.85,,0,-2",{AAA12EF0-9FF6-4F4B-BA19-CA89B02D544A}
418664.981,4574901.2643,138,1256,3200,Cartró,Barri de Sales,"Carretera de Barcelona (C-245), 78","http://maps.google.com/maps?layer=c&cbll=41.321086,2.027767&cbp=12,242.85,,0,-2",{531668A0-E27C-4810-BBCB-84C3D3209026}
418671.9993,4574907.7757,139,1257,3200,Rebuig,Barri de Sales,"Carretera de Barcelona (C-245), 78","http://maps.google.com/maps?layer=c&cbll=41.321086,2.027767&cbp=12,242.85,,0,-2",{C1892AB9-5C55-4CF6-81B4-51A6341FD5DF}
418668.5814,4574904.6531,140,1258,2400,Vidre,Barri de Sales,"Carretera de Barcelona (C-245), 78","http://maps.google.com/maps?layer=c&cbll=41.321086,2.027767&cbp=12,242.85,,0,-2",{D0269EE9-5D62-4C95-BDF0-D27F3DCF6901}
418666.7807,4574902.914,141,1259,3200,Envasos,Barri de Sales,"Carretera de Barcelona (C-245), 78","http://maps.google.com/maps?layer=c&cbll=41.321086,2.027767&cbp=12,242.85,,0,-2",{9BBCD2A6-3D74-4310-ACD6-8819B7930E14}
418673.7272,4574909.4629,142,1260,1800,Orgànic,Barri de Sales,"Carretera de Barcelona (C-245), 78","http://maps.google.com/maps?layer=c&cbll=41.321086,2.027767&cbp=12,242.85,,0,-2",{A79CDEA7-1F66-4230-9D66-0684C131A9FD}
418670.2894,4574906.1249,143,1262,3200,Rebuig,Barri de Sales,"Carretera de Barcelona (C-245), 78","http://maps.google.com/maps?layer=c&cbll=41.321086,2.027767&cbp=12,242.85,,0,-2",{AE305844-4FCC-4C05-80DF-56BED2F88345}
418663.3608,4574899.6126,144,1263,3200,Cartró,Barri de Sales,"Carretera de Barcelona (C-245), 78","http://maps.google.com/maps?layer=c&cbll=41.321086,2.027767&cbp=12,242.85,,0,-2",{D3653B86-0324-469B-AB52-ED696CABBC53}
418793.516,4574869.2795,145,1264,1800,Orgànic,Barri de Sales,"Carrer d’Andorra, 70","http://maps.google.com/maps?layer=c&cbll=41.320799,2.029062&cbp=12,242.85,,0,-2",{32D4FCF3-4D3A-43E8-8C39-0879FBD3D160}
418794.6838,4574870.3949,146,1265,3200,Rebuig,Barri de Sales,"Carrer d’Andorra, 70","http://maps.google.com/maps?layer=c&cbll=41.320799,2.029062&cbp=12,242.85,,0,-2",{4C797A89-BEF6-4BD1-AE13-237A74187C3B}
418796.2656,4574871.9525,147,1266,3200,Envasos,Barri de Sales,"Carrer d’Andorra, 70","http://maps.google.com/maps?layer=c&cbll=41.320799,2.029062&cbp=12,242.85,,0,-2",{DBC2A65B-5801-443E-AF06-0FDAB1C8481B}
418928.5827,4575002.2811,148,1267,3200,Cartró,Barri de Sales,"Carrer d’Andorra, 64","http://maps.google.com/maps?layer=c&cbll=41.322587,2.031422&cbp=12,242.85,,0,-2",{55435906-F7EB-4F18-98A3-2FDC13D509CF}
418933.3959,4575007.0134,149,1268,3200,Rebuig,Barri de Sales,"Carrer d’Andorra, 64","http://maps.google.com/maps?layer=c&cbll=41.322587,2.031422&cbp=12,242.85,,0,-2",{46FBBE5B-2EBF-4C6A-91D5-F82227E73285}
418930.1871,4575003.8585,150,1269,2400,Vidre,Barri de Sales,"Carrer d’Andorra, 64","http://maps.google.com/maps?layer=c&cbll=41.322587,2.031422&cbp=12,242.85,,0,-2",{916DE278-BE68-4B07-A79E-FA71CFF29360}
418931.7915,4575005.436,151,1270,3200,Envasos,Barri de Sales,"Carrer d’Andorra, 64","http://maps.google.com/maps?layer=c&cbll=41.322587,2.031422&cbp=12,242.85,,0,-2",{9B28B215-3238-46E9-B37B-19950D7AAB01}
418934.6834,4575008.4406,152,1271,1800,Orgànic,Barri de Sales,"Carrer d’Andorra, 64","http://maps.google.com/maps?layer=c&cbll=41.322587,2.031422&cbp=12,242.85,,0,-2",{BCDA2D3F-E646-4194-8E29-3CEDEC0C6907}
417894.0873,4573503.2807,153,1272,3200,Rebuig,Can Sellarès,"Carrer de l’Agricultura, 46","http://maps.google.com/maps?layer=c&cbll=41.308835,2.018964&cbp=12,242.85,,0,-2",{6EE490CE-8325-49BE-A184-68931607ECE5}
417897.3595,4573498.6523,154,1273,2400,Vidre,Can Sellarès,"Carrer de l’Agricultura, 46","http://maps.google.com/maps?layer=c&cbll=41.308835,2.018964&cbp=12,242.85,,0,-2",{429FE002-D1CE-4D90-9717-6A18B91DD902}
417891.4728,4573507.1252,155,1274,3200,Envasos,Can Sellarès,"Carrer de l’Agricultura, 46","http://maps.google.com/maps?layer=c&cbll=41.308835,2.018964&cbp=12,242.85,,0,-2",{D9CAFD85-0669-4AA4-90E4-89B88B6E4534}
417892.8268,4573505.0365,156,1275,1800,Orgànic,Can Sellarès,"Carrer de l’Agricultura, 46","http://maps.google.com/maps?layer=c&cbll=41.308835,2.018964&cbp=12,242.85,,0,-2",{6E44EDE3-C393-4624-A5B4-10FC1A51552C}
418224.0286,4573910.3355,157,1276,1800,Orgànic,Grup Sant Jordi,"Carretera de la Vila    , 23","http://maps.google.com/maps?layer=c&cbll=41.312630,2.023086&cbp=12,242.85,,0,-2",{78E4B9C5-6A72-45E7-BC36-1E6235D7C0E2}
418220.821,4573915.5558,158,1277,3200,Cartró,Grup Sant Jordi,"Carretera de la Vila    , 23","http://maps.google.com/maps?layer=c&cbll=41.312630,2.023086&cbp=12,242.85,,0,-2",{E9DC2679-3C16-490A-AA5D-4AE4B83BA71E}
417170.1339,4573448.8565,159,1023,3200,Cartró,Can Sellarès,"Avinguda de Gavà, 66","http://maps.google.com/maps?layer=c&cbll=41.308542,2.010590&cbp=12,242.85,,0,-2",{F7B9A946-ACAA-4882-BA80-55193965D0A1}
417173.239,4573452.1136,160,1024,3200,Rebuig,Can Sellarès,"Avinguda de Gavà, 66","http://maps.google.com/maps?layer=c&cbll=41.308542,2.010590&cbp=12,242.85,,0,-2",{7A999BC5-45E6-4115-A7DD-C33C73FA0A2C}
417168.5814,4573447.228,161,1025,2400,Vidre,Can Sellarès,"Avinguda de Gavà, 66","http://maps.google.com/maps?layer=c&cbll=41.308542,2.010590&cbp=12,242.85,,0,-2",{05AF7AEB-608A-4754-A3CC-0D4E0FEAF63C}
417167.0289,4573445.5995,162,1026,3200,Envasos,Can Sellarès,"Avinguda de Gavà, 66","http://maps.google.com/maps?layer=c&cbll=41.308542,2.010590&cbp=12,242.85,,0,-2",{DCE415C7-AB02-40BB-9840-10AA6653AC4D}
417174.3101,4573453.1651,163,1027,1800,Orgànic,Can Sellarès,"Avinguda de Gavà, 66","http://maps.google.com/maps?layer=c&cbll=41.308542,2.010590&cbp=12,242.85,,0,-2",{47571935-1FC7-4581-BDF2-B89649C97782}
417171.6865,4573450.485,164,1028,3200,Rebuig,Can Sellarès,"Avinguda de Gavà, 66","http://maps.google.com/maps?layer=c&cbll=41.308542,2.010590&cbp=12,242.85,,0,-2",{ED6AD12D-0804-4DE4-844A-64FF7CF43DA5}
417165.4764,4573443.971,165,1029,3200,Envasos,Can Sellarès,"Avinguda de Gavà, 66","http://maps.google.com/maps?layer=c&cbll=41.308542,2.010590&cbp=12,242.85,,0,-2",{0A18DF4C-1E22-4CEC-9FEE-B21A2BE66593}
417309.6741,4573384.25,166,1030,3200,Cartró,Can Sellarès,"Avinguda de la Generalitat    , 202","http://maps.google.com/maps?layer=c&cbll=41.307972,2.012322&cbp=12,242.85,,0,-2",{A6432DF2-0714-41BE-B03A-9460978DC9BB}
417311.9082,4573387.1111,167,1031,3200,Rebuig,Can Sellarès,"Avinguda de la Generalitat    , 202","http://maps.google.com/maps?layer=c&cbll=41.307972,2.012322&cbp=12,242.85,,0,-2",{0EB14656-8D4A-4E64-8DC6-BA29A87AB182}
417308.351,4573382.5554,168,1032,2400,Vidre,Can Sellarès,"Avinguda de la Generalitat    , 202","http://maps.google.com/maps?layer=c&cbll=41.307972,2.012322&cbp=12,242.85,,0,-2",{1DCBF585-ED66-405D-A987-4F3D76C66195}
417307.055,4573380.903,169,1033,3200,Envasos,Can Sellarès,"Avinguda de la Generalitat    , 202","http://maps.google.com/maps?layer=c&cbll=41.307972,2.012322&cbp=12,242.85,,0,-2",{1C343863-CEB2-47B0-B60F-2A09840647A3}
417310.7205,4573385.6723,170,1034,1800,Orgànic,Can Sellarès,"Avinguda de la Generalitat    , 202","http://maps.google.com/maps?layer=c&cbll=41.307972,2.012322&cbp=12,242.85,,0,-2",{C6B0407B-6470-4117-84F2-2CD63ED96858}
417313.2929,4573388.8846,171,1035,3200,Rebuig,Can Sellarès,"Avinguda de la Generalitat    , 202","http://maps.google.com/maps?layer=c&cbll=41.307972,2.012322&cbp=12,242.85,,0,-2",{7891638B-70CC-4938-AA31-38F554C1999F}
418163.0451,4574291.2842,172,1163,3200,Cartró,Grup Sant Jordi,"Carrer de Jaume Balmes, 2D","http://maps.google.com/maps?layer=c&cbll=41.316076,2.022577&cbp=12,242.85,,0,-2",{07506EED-5561-48CD-99AD-A2C48877AACF}
418165.44,4574294.463,173,1164,3200,Rebuig,Grup Sant Jordi,"Carrer de Jaume Balmes, 2D","http://maps.google.com/maps?layer=c&cbll=41.316076,2.022577&cbp=12,242.85,,0,-2",{2D8389A0-9871-4F1E-9658-34B1F7A3F9B5}
418161.8478,4574289.6947,174,1165,2400,Vidre,Grup Sant Jordi,"Carrer de Jaume Balmes, 2D","http://maps.google.com/maps?layer=c&cbll=41.316076,2.022577&cbp=12,242.85,,0,-2",{7269E0AC-B802-4AED-8A61-E617BCDB9788}
418160.6504,4574288.1053,175,1166,3200,Envasos,Grup Sant Jordi,"Carrer de Jaume Balmes, 2D","http://maps.google.com/maps?layer=c&cbll=41.316076,2.022577&cbp=12,242.85,,0,-2",{1ABCA9F5-D720-4C22-BE84-C3D2523B5266}
418166.586,4574295.8918,176,1167,1800,Orgànic,Grup Sant Jordi,"Carrer de Jaume Balmes, 2D","http://maps.google.com/maps?layer=c&cbll=41.316076,2.022577&cbp=12,242.85,,0,-2",{6E1BF1AF-5351-4882-B038-7EDAF678301F}
418164.2426,4574292.8736,177,1168,3200,Rebuig,Grup Sant Jordi,"Carrer de Jaume Balmes, 2D","http://maps.google.com/maps?layer=c&cbll=41.316076,2.022577&cbp=12,242.85,,0,-2",{5C6BEB58-20D2-4FF3-AA3E-E1C6EB96CB8F}
418097.2633,4574372.2328,178,1170,3500,Cartró,La Torre-roja-Campreciós,"Rambla Modolell, 4","http://maps.google.com/maps?layer=c&cbll=41.316854,2.021342&cbp=12,242.85,,0,-2",{812DFE59-CDC2-4894-856C-4346181583CD}
418102.1488,4574368.8806,179,1171,1800,Orgànic,La Torre-roja-Campreciós,"Rambla Modolell, 4","http://maps.google.com/maps?layer=c&cbll=41.316854,2.021342&cbp=12,242.85,,0,-2",{7A0EE415-803A-442B-BF5F-124F35ABBDFA}
418101.0563,4574369.6303,180,1172,3500,Rebuig,La Torre-roja-Campreciós,"Rambla Modolell, 4","http://maps.google.com/maps?layer=c&cbll=41.316854,2.021342&cbp=12,242.85,,0,-2",{C7959DDE-C96F-4462-8E45-81AAC449C61A}
418134.312,4574543.5651,181,1173,3200,Rebuig,La Torre-roja-Campreciós,"Avinguda de Francesc Macià, 14","http://maps.google.com/maps?layer=c&cbll=41.318147,2.022022&cbp=12,242.85,,0,-2",{0E7D2DE3-2CBD-45AF-A9F8-9FAE891F1FB1}
418135.0096,4574541.426,182,1174,3200,Rebuig,La Torre-roja-Campreciós,"Avinguda de Francesc Macià, 14","http://maps.google.com/maps?layer=c&cbll=41.318147,2.022022&cbp=12,242.85,,0,-2",{BC5AC7EB-0E5A-4E4F-906B-17BE136B345F}
418152.8302,4574471.3639,183,1175,3200,Cartró,La Torre-roja-Campreciós,"Avinguda de Francesc Macià, 4","http://maps.google.com/maps?layer=c&cbll=41.317586,2.022244&cbp=12,242.85,,0,-2",{899732D2-2BBB-41CD-A061-6720D6C07AE5}
418153.2672,4574469.1568,184,1176,3200,Rebuig,La Torre-roja-Campreciós,"Avinguda de Francesc Macià, 4","http://maps.google.com/maps?layer=c&cbll=41.317586,2.022244&cbp=12,242.85,,0,-2",{134DA86C-1E75-40A8-A846-88563ADC5650}
418152.3931,4574473.5711,185,1177,2400,Vidre,La Torre-roja-Campreciós,"Avinguda de Francesc Macià, 4","http://maps.google.com/maps?layer=c&cbll=41.317586,2.022244&cbp=12,242.85,,0,-2",{DD2E4310-D3BF-4B2F-B60D-E087030E0768}
418151.1838,4574479.9568,186,1178,3200,Envasos,La Torre-roja-Campreciós,"Avinguda de Francesc Macià, 4","http://maps.google.com/maps?layer=c&cbll=41.317586,2.022244&cbp=12,242.85,,0,-2",{4B26E9DE-9280-4508-9202-BF007D58B085}
418150.941,4574481.438,187,1179,1800,Orgànic,La Torre-roja-Campreciós,"Avinguda de Francesc Macià, 4","http://maps.google.com/maps?layer=c&cbll=41.317586,2.022244&cbp=12,242.85,,0,-2",{C76A2165-7FB0-4239-9980-CBB476E4B818}
418179.79,4574389.6633,188,1180,3200,Rebuig,Grup Sant Jordi,"Passeig de la Marina, 1B","http://maps.google.com/maps?layer=c&cbll=41.316918,2.022632&cbp=12,242.85,,0,-2",{4D3AE9F2-85FB-4B23-AD6F-A37972EA78E4}
418180.836,4574388.5391,189,1181,1800,Orgànic,Grup Sant Jordi,"Passeig de la Marina, 1B","http://maps.google.com/maps?layer=c&cbll=41.316918,2.022632&cbp=12,242.85,,0,-2",{DC3D7CA6-C165-4F21-B4DC-37276EC2E42C}
418181.952,4574387.2095,190,1182,3200,Rebuig,Grup Sant Jordi,"Passeig de la Marina, 1B","http://maps.google.com/maps?layer=c&cbll=41.316918,2.022632&cbp=12,242.85,,0,-2",{F96B9A40-42A8-4A20-BCEE-51D153B3DA1E}
418184.9269,4574383.8332,191,1183,2400,Vidre,Grup Sant Jordi,"Passeig de la Marina, 1B","http://maps.google.com/maps?layer=c&cbll=41.316918,2.022632&cbp=12,242.85,,0,-2",{3FCFDFEB-5772-4DE6-A932-44259A9434F9}
418183.4392,4574385.5213,192,1184,3200,Envasos,Grup Sant Jordi,"Passeig de la Marina, 1B","http://maps.google.com/maps?layer=c&cbll=41.316918,2.022632&cbp=12,242.85,,0,-2",{426F0913-ADE3-479E-B617-1717D3956E06}
418186.4144,4574382.1453,193,1185,3200,Cartró,Grup Sant Jordi,"Passeig de la Marina, 1B","http://maps.google.com/maps?layer=c&cbll=41.316918,2.022632&cbp=12,242.85,,0,-2",{5BD95DC4-9948-47E9-8E79-6BCA64FB595F}
418229.4153,4574632.0433,194,1186,3500,Rebuig,La Torre-roja-Campreciós,"Carrer d’Ausiàs Marc, 8","http://maps.google.com/maps?layer=c&cbll=41.318915,2.022958&cbp=12,242.85,,0,-2",{17671A68-9904-413E-B0D0-7CC5D9073926}
418230.3449,4574631.0991,195,1187,1800,Orgànic,La Torre-roja-Campreciós,"Carrer d’Ausiàs Marc, 8","http://maps.google.com/maps?layer=c&cbll=41.318915,2.022958&cbp=12,242.85,,0,-2",{59AB5273-938F-4051-AA39-810B84698D00}
418233.3092,4574628.0885,196,1188,3500,Cartró,La Torre-roja-Campreciós,"Carrer d’Ausiàs Marc, 8","http://maps.google.com/maps?layer=c&cbll=41.318915,2.022958&cbp=12,242.85,,0,-2",{915BAD32-A8D4-4933-9203-53B5CBA153D5}
418288.136,4574592.2046,197,1189,3500,Rebuig,La Torre-roja-Campreciós,"Carretera de Barcelona (C-245), 31","http://maps.google.com/maps?layer=c&cbll=41.318718,2.023668&cbp=12,242.85,,0,-2",{331A9D70-6A67-4580-8244-E7F360FE93CE}
418289.0898,4574593.1243,198,1190,1800,Orgànic,La Torre-roja-Campreciós,"Carretera de Barcelona (C-245), 31","http://maps.google.com/maps?layer=c&cbll=41.318718,2.023668&cbp=12,242.85,,0,-2",{E7F91B53-D6EB-414B-AA64-B69D41D49285}
418292.0371,4574591.1669,199,1191,3500,Cartró,La Torre-roja-Campreciós,"Carretera de Barcelona (C-245), 31","http://maps.google.com/maps?layer=c&cbll=41.318718,2.023668&cbp=12,242.85,,0,-2",{5B5BBBDA-ACC2-4B3C-9AEF-136B4CF6FA8A}
418281.5056,4574510.9138,200,1192,3200,Cartró,Barri de Sales,"Carretera del Prat, 2","https://www.google.com/maps/place/Carretera+del+Prat,+2,+08840+Viladecans,+Barcelona/@41.3178994,2.0235653,3a,75y,4.85h,75.06t/data=!3m6!1e1!3m4!1sLDNFM3n0EcPrFyWzCXT8LA!2e0!7i16384!8i8192!4m5!3m4!1s0x12a49cf6a25eb57d:0x8d0ddd6afac00e88!8m2!3d41.3178448!4",{7C8D43BB-1F12-4B3E-B95E-F806999255A9}
418276.6093,4574512.3839,201,1193,3200,Rebuig,Barri de Sales,"Carretera del Prat, 2","https://www.google.com/maps/place/Carretera+del+Prat,+2,+08840+Viladecans,+Barcelona/@41.3178994,2.0235653,3a,75y,4.85h,75.06t/data=!3m6!1e1!3m4!1sLDNFM3n0EcPrFyWzCXT8LA!2e0!7i16384!8i8192!4m5!3m4!1s0x12a49cf6a25eb57d:0x8d0ddd6afac00e88!8m2!3d41.3178448!4",{86D1F92F-8886-40C9-BA74-E82E855CA69C}
418271.2208,4574514.4254,202,1194,2400,Vidre,Barri de Sales,"Carretera del Prat, 2","https://www.google.com/maps/place/Carretera+del+Prat,+2,+08840+Viladecans,+Barcelona/@41.3178994,2.0235653,3a,75y,4.85h,75.06t/data=!3m6!1e1!3m4!1sLDNFM3n0EcPrFyWzCXT8LA!2e0!7i16384!8i8192!4m5!3m4!1s0x12a49cf6a25eb57d:0x8d0ddd6afac00e88!8m2!3d41.3178448!4",{6E310EC6-CA03-4A4F-9D74-3134E6D7B14D}
418269.0311,4574515.2291,203,1196,1800,Orgànic,Barri de Sales,"Carretera del Prat, 2","https://www.google.com/maps/place/Carretera+del+Prat,+2,+08840+Viladecans,+Barcelona/@41.3178994,2.0235653,3a,75y,4.85h,75.06t/data=!3m6!1e1!3m4!1sLDNFM3n0EcPrFyWzCXT8LA!2e0!7i16384!8i8192!4m5!3m4!1s0x12a49cf6a25eb57d:0x8d0ddd6afac00e88!8m2!3d41.3178448!4",{CC095F88-B5E4-4A49-9135-52B3E627768F}
418402.2823,4574465.9765,204,1198,1800,Orgànic,Barri de Sales,"Carretera del Prat, 23","http://maps.google.com/maps?layer=c&cbll=41.317522,2.025287&cbp=12,242.85,,0,-2",{47996A2E-374D-4FC6-A90D-A867246B50AB}
418403.6642,4574465.3903,205,1199,3200,Cartró,Barri de Sales,"Carretera del Prat, 23","http://maps.google.com/maps?layer=c&cbll=41.317522,2.025287&cbp=12,242.85,,0,-2",{226601BD-725A-4AEE-A9B0-2FD9A8E08893}
418409.7774,4574462.5282,206,1200,3200,Rebuig,Barri de Sales,"Carretera del Prat, 23","http://maps.google.com/maps?layer=c&cbll=41.317522,2.025287&cbp=12,242.85,,0,-2",{28B2EEAA-3DEB-44B5-90CE-A912E3A2503A}
418405.702,4574464.4362,207,1201,2400,Vidre,Barri de Sales,"Carretera del Prat, 23","http://maps.google.com/maps?layer=c&cbll=41.317522,2.025287&cbp=12,242.85,,0,-2",{084C5042-3524-4ECA-90E9-1F92A2D28F60}
417250.5252,4573584.8101,208,1037,2400,Vidre,Can Sellarès,"Avinguda del Doctor Fleming, 5","http://maps.google.com/maps?layer=c&cbll=41.309288,2.010955&cbp=12,242.85,,0,-2",{78173A91-D290-4EA8-BA05-34145072DF14}
417248.9097,4573586.3761,209,1038,3200,Envasos,Can Sellarès,"Avinguda del Doctor Fleming, 5","http://maps.google.com/maps?layer=c&cbll=41.309288,2.010955&cbp=12,242.85,,0,-2",{0C37D6DF-9AFF-48E4-9F05-3A6EDEA7EDDC}
417253.1833,4573582.1641,210,1039,1800,Orgànic,Can Sellarès,"Avinguda del Doctor Fleming, 5","http://maps.google.com/maps?layer=c&cbll=41.309288,2.010955&cbp=12,242.85,,0,-2",{0995C546-B72A-4D44-BF7F-37E56EF291EE}
417247.2942,4573587.9422,211,1040,3200,Rebuig,Can Sellarès,"Avinguda del Doctor Fleming, 5","http://maps.google.com/maps?layer=c&cbll=41.309288,2.010955&cbp=12,242.85,,0,-2",{9A48CF59-3813-4FD5-A9D3-2A5A926CE269}
417245.6784,4573589.5084,212,1041,3200,Rebuig,Can Sellarès,"Avinguda del Doctor Fleming, 5","http://maps.google.com/maps?layer=c&cbll=41.309288,2.010955&cbp=12,242.85,,0,-2",{78383CA0-DAE9-4269-82AA-E3C53681BF35}
417221.0776,4573621.9528,213,1042,3200,Cartró,El Poblat Roca,"Avinguda del Doctor Fleming, 8","http://maps.google.com/maps?layer=c&cbll=41.310082,2.011079&cbp=12,242.85,,0,-2",{270E2586-A243-40A4-899D-03E015975DC2}
417218.3561,4573624.0312,214,1043,3200,Rebuig,El Poblat Roca,"Avinguda del Doctor Fleming, 8","http://maps.google.com/maps?layer=c&cbll=41.310082,2.011079&cbp=12,242.85,,0,-2",{07AA6B32-176D-41B8-B158-919390B0616D}
417222.8658,4573620.5872,215,1044,2400,Vidre,El Poblat Roca,"Avinguda del Doctor Fleming, 8","http://maps.google.com/maps?layer=c&cbll=41.310082,2.011079&cbp=12,242.85,,0,-2",{D1420873-A82A-42B5-9C40-1A7F36C18833}
417224.6541,4573619.2217,216,1045,3200,Envasos,El Poblat Roca,"Avinguda del Doctor Fleming, 8","http://maps.google.com/maps?layer=c&cbll=41.310082,2.011079&cbp=12,242.85,,0,-2",{9278196C-5E94-4F77-9BF4-47A78F023983}
417219.6495,4573623.1126,217,1046,1800,Orgànic,El Poblat Roca,"Avinguda del Doctor Fleming, 8","http://maps.google.com/maps?layer=c&cbll=41.310082,2.011079&cbp=12,242.85,,0,-2",{E72EBB8C-502C-4C52-967F-12B1531EEB7F}
